year,date,maxtemp,day
1935,1935-05-22,66,5621
1935,1935-05-23,57,5622
1935,1935-05-24,65,5623
1935,1935-05-25,73,5624
1935,1935-05-26,74,5625
1935,1935-05-27,85,5626
1935,1935-05-28,82,5627
1935,1935-05-29,83,5628
1935,1935-05-30,69,5629
1935,1935-05-31,62,5630
1935,1935-06-01,61,5631
1935,1935-06-02,68,5632
1935,1935-06-03,80,5633
1935,1935-06-04,66,5634
1935,1935-06-05,63,5635
1935,1935-06-06,65,5636
1935,1935-06-07,74,5637
1935,1935-06-08,67,5638
1935,1935-06-09,56,5639
1935,1935-06-10,56,5640
1935,1935-06-11,74,5641
1935,1935-06-12,80,5642
1935,1935-06-13,82,5643
1935,1935-06-14,80,5644
1935,1935-06-15,83,5645
1935,1935-06-16,80,5646
1935,1935-06-17,83,5647
1935,1935-06-18,55,5648
1935,1935-06-19,57,5649
1935,1935-06-20,58,5650
1935,1935-06-21,79,5651
1935,1935-06-22,81,5652
1935,1935-06-23,79,5653
1935,1935-06-24,79,5654
1935,1935-06-25,74,5655
1935,1935-06-26,75,5656
1935,1935-06-27,82,5657
1935,1935-06-28,85,5658
1935,1935-06-29,89,5659
1935,1935-06-30,87,5660
1935,1935-07-01,75,5661
1935,1935-07-02,74,5662
1935,1935-07-03,80,5663
1935,1935-07-04,81,5664
1935,1935-07-05,90,5665
1935,1935-07-06,81,5666
1935,1935-07-07,63,5667
1935,1935-07-08,80,5668
1935,1935-07-09,66,5669
1935,1935-07-10,81,5670
1935,1935-07-11,85,5671
1935,1935-07-12,92,5672
1935,1935-07-13,82,5673
1935,1935-07-14,85,5674
1935,1935-07-15,73,5675
1935,1935-07-16,78,5676
1935,1935-07-17,82,5677
1935,1935-07-18,89,5678
1935,1935-07-19,91,5679
1935,1935-07-20,77,5680
1935,1935-07-21,73,5681
1935,1935-07-22,82,5682
1935,1935-07-23,89,5683
1935,1935-07-24,88,5684
1935,1935-07-25,79,5685
1935,1935-07-26,74,5686
1935,1935-07-27,73,5687
1935,1935-07-28,73,5688
1935,1935-07-29,72,5689
1935,1935-07-30,80,5690
1935,1935-07-31,86,5691
1935,1935-08-01,88,5692
1935,1935-08-02,81,5693
1935,1935-08-03,83,5694
1935,1935-08-04,77,5695
1935,1935-08-05,80,5696
1935,1935-08-06,66,5697
1935,1935-08-07,73,5698
1935,1935-08-08,73,5699
1935,1935-08-09,77,5700
1935,1935-08-10,81,5701
1935,1935-08-11,69,5702
1935,1935-08-12,85,5703
1935,1935-08-13,87,5704
1935,1935-08-14,82,5705
1935,1935-08-15,79,5706
1935,1935-08-16,85,5707
1935,1935-08-17,89,5708
1935,1935-08-18,90,5709
1935,1935-08-19,87,5710
1935,1935-08-20,85,5711
1935,1935-08-21,84,5712
1935,1935-08-22,84,5713
1935,1935-08-23,71,5714
1935,1935-08-24,70,5715
1935,1935-08-25,72,5716
1935,1935-08-26,82,5717
1935,1935-08-27,73,5718
1935,1935-08-28,78,5719
1935,1935-08-29,75,5720
1935,1935-08-30,62,5721
1935,1935-08-31,73,5722
1935,1935-09-01,73,5723
1935,1935-09-02,68,5724
1935,1935-09-03,67,5725
1935,1935-09-04,64,5726
1935,1935-09-05,74,5727
1935,1935-09-06,67,5728
1935,1935-09-07,74,5729
1935,1935-09-08,72,5730
1935,1935-09-09,64,5731
1935,1935-09-10,70,5732
1935,1935-09-11,71,5733
1935,1935-09-12,80,5734
1935,1935-09-13,62,5735
1935,1935-09-14,61,5736
1935,1935-09-15,73,5737
1935,1935-09-16,64,5738
1935,1935-09-17,69,5739
1935,1935-09-18,70,5740
1935,1935-09-19,75,5741
1935,1935-09-20,79,5742
1935,1935-09-21,71,5743
1935,1935-09-22,73,5744
1935,1935-09-23,62,5745
1935,1935-09-24,65,5746
1935,1935-09-25,78,5747
1935,1935-09-26,77,5748
1935,1935-09-27,77,5749
1935,1935-09-28,54,5750
1935,1935-09-29,65,5751
1935,1935-09-30,61,5752
1935,1935-10-01,69,5753
1935,1935-10-02,60,5754
1935,1935-10-03,63,5755
1935,1935-10-04,61,5756
1935,1935-10-05,57,5757
1935,1935-10-06,48,5758
1935,1935-10-07,50,5759
1935,1935-10-08,56,5760
1935,1935-10-09,57,5761
1935,1935-10-10,65,5762
1935,1935-10-11,71,5763
1935,1935-10-12,59,5764
1935,1935-10-13,67,5765
1935,1935-10-14,73,5766
1935,1935-10-15,61,5767
1935,1935-10-16,56,5768
1935,1935-10-17,68,5769
1935,1935-10-18,76,5770
1935,1935-10-19,67,5771
1935,1935-10-20,68,5772
1935,1935-10-21,58,5773
1935,1935-10-22,73,5774
1935,1935-10-23,78,5775
1935,1935-10-24,53,5776
1935,1935-10-25,52,5777
1935,1935-10-26,65,5778
1935,1935-10-27,66,5779
1935,1935-10-28,73,5780
1935,1935-10-29,62,5781
1935,1935-10-30,57,5782
1935,1935-10-31,52,5783
1935,1935-11-01,53,5784
1935,1935-11-02,58,5785
1935,1935-11-03,57,5786
1935,1935-11-04,62,5787
1935,1935-11-05,71,5788
1935,1935-11-06,66,5789
1935,1935-11-07,51,5790
1935,1935-11-08,55,5791
1935,1935-11-09,51,5792
1935,1935-11-10,53,5793
1935,1935-11-11,66,5794
1935,1935-11-12,59,5795
1935,1935-11-13,46,5796
1935,1935-11-14,48,5797
1935,1935-11-15,42,5798
1935,1935-11-16,41,5799
1935,1935-11-17,41,5800
1935,1935-11-18,41,5801
1935,1935-11-19,46,5802
1935,1935-11-20,56,5803
1935,1935-11-21,51,5804
1935,1935-11-22,55,5805
1935,1935-11-23,42,5806
1935,1935-11-24,34,5807
1935,1935-11-25,44,5808
1935,1935-11-26,48,5809
1935,1935-11-27,50,5810
1935,1935-11-28,60,5811
1935,1935-11-29,58,5812
1935,1935-11-30,42,5813
1935,1935-12-01,40,5814
1935,1935-12-02,36,5815
1935,1935-12-03,35,5816
1935,1935-12-04,30,5817
1935,1935-12-05,31,5818
1935,1935-12-06,24,5819
1935,1935-12-07,38,5820
1935,1935-12-08,44,5821
1935,1935-12-09,45,5822
1935,1935-12-10,44,5823
1935,1935-12-11,42,5824
1935,1935-12-12,44,5825
1935,1935-12-13,36,5826
1935,1935-12-14,36,5827
1935,1935-12-15,40,5828
1935,1935-12-16,40,5829
1935,1935-12-17,34,5830
1935,1935-12-18,35,5831
1935,1935-12-19,40,5832
1935,1935-12-20,36,5833
1935,1935-12-21,24,5834
1935,1935-12-22,26,5835
1935,1935-12-23,29,5836
1935,1935-12-24,28,5837
1935,1935-12-25,29,5838
1935,1935-12-26,22,5839
1935,1935-12-27,23,5840
1935,1935-12-28,22,5841
1935,1935-12-29,20,5842
1935,1935-12-30,26,5843
1935,1935-12-31,32,5844
1936,1936-01-01,35,5845
1936,1936-01-02,35,5846
1936,1936-01-03,54,5847
1936,1936-01-04,46,5848
1936,1936-01-05,43,5849
1936,1936-01-06,40,5850
1936,1936-01-07,41,5851
1936,1936-01-08,40,5852
1936,1936-01-09,39,5853
1936,1936-01-10,44,5854
1936,1936-01-11,43,5855
1936,1936-01-12,42,5856
1936,1936-01-13,50,5857
1936,1936-01-14,36,5858
1936,1936-01-15,50,5859
1936,1936-01-16,46,5860
1936,1936-01-17,33,5861
1936,1936-01-18,35,5862
1936,1936-01-19,29,5863
1936,1936-01-20,26,5864
1936,1936-01-21,28,5865
1936,1936-01-22,38,5866
1936,1936-01-23,41,5867
1936,1936-01-24,18,5868
1936,1936-01-25,25,5869
1936,1936-01-26,27,5870
1936,1936-01-27,17,5871
1936,1936-01-28,22,5872
1936,1936-01-29,25,5873
1936,1936-01-30,23,5874
1936,1936-01-31,24,5875
1936,1936-02-01,23,5876
1936,1936-02-02,18,5877
1936,1936-02-03,26,5878
1936,1936-02-04,37,5879
1936,1936-02-05,35,5880
1936,1936-02-06,24,5881
1936,1936-02-07,19,5882
1936,1936-02-08,26,5883
1936,1936-02-09,35,5884
1936,1936-02-10,21,5885
1936,1936-02-11,23,5886
1936,1936-02-12,25,5887
1936,1936-02-13,23,5888
1936,1936-02-14,30,5889
1936,1936-02-15,32,5890
1936,1936-02-16,34,5891
1936,1936-02-17,38,5892
1936,1936-02-18,40,5893
1936,1936-02-19,16,5894
1936,1936-02-20,26,5895
1936,1936-02-21,31,5896
1936,1936-02-22,28,5897
1936,1936-02-23,32,5898
1936,1936-02-24,32,5899
1936,1936-02-25,38,5900
1936,1936-02-26,46,5901
1936,1936-02-27,39,5902
1936,1936-02-28,39,5903
1936,1936-02-29,37,5904
1936,1936-03-01,33,5905
1936,1936-03-02,31,5906
1936,1936-03-03,36,5907
1936,1936-03-04,49,5908
1936,1936-03-05,41,5909
1936,1936-03-06,33,5910
1936,1936-03-07,28,5911
1936,1936-03-08,34,5912
1936,1936-03-09,49,5913
1936,1936-03-10,50,5914
1936,1936-03-11,45,5915
1936,1936-03-12,54,5916
1936,1936-03-13,47,5917
1936,1936-03-14,47,5918
1936,1936-03-15,49,5919
1936,1936-03-16,59,5920
1936,1936-03-17,63,5921
1936,1936-03-18,51,5922
1936,1936-03-19,52,5923
1936,1936-03-20,58,5924
1936,1936-03-21,57,5925
1936,1936-03-22,47,5926
1936,1936-03-23,58,5927
1936,1936-03-24,46,5928
1936,1936-03-25,42,5929
1936,1936-03-26,57,5930
1936,1936-03-27,50,5931
1936,1936-03-28,59,5932
1936,1936-03-29,68,5933
1936,1936-03-30,60,5934
1936,1936-03-31,70,5935
1936,1936-04-01,48,5936
1936,1936-04-02,39,5937
1936,1936-04-03,46,5938
1936,1936-04-04,46,5939
1936,1936-04-05,53,5940
1936,1936-04-06,58,5941
1936,1936-04-07,47,5942
1936,1936-04-08,47,5943
1936,1936-04-09,56,5944
1936,1936-04-10,42,5945
1936,1936-04-11,41,5946
1936,1936-04-12,39,5947
1936,1936-04-13,46,5948
1936,1936-04-14,60,5949
1936,1936-04-15,45,5950
1936,1936-04-16,52,5951
1936,1936-04-17,50,5952
1936,1936-04-18,51,5953
1936,1936-04-19,54,5954
1936,1936-04-20,59,5955
1936,1936-04-21,70,5956
1936,1936-04-22,51,5957
1936,1936-04-23,59,5958
1936,1936-04-24,48,5959
1936,1936-04-25,51,5960
1936,1936-04-26,59,5961
1936,1936-04-27,49,5962
1936,1936-04-28,59,5963
1936,1936-04-29,76,5964
1936,1936-04-30,80,5965
1936,1936-05-01,77,5966
1936,1936-05-02,81,5967
1936,1936-05-03,73,5968
1936,1936-05-04,61,5969
1936,1936-05-05,60,5970
1936,1936-05-06,62,5971
1936,1936-05-07,65,5972
1936,1936-05-08,83,5973
1936,1936-05-09,80,5974
1936,1936-05-10,50,5975
1936,1936-05-11,71,5976
1936,1936-05-12,78,5977
1936,1936-05-13,81,5978
1936,1936-05-14,62,5979
1936,1936-05-15,67,5980
1936,1936-05-16,56,5981
1936,1936-05-17,72,5982
1936,1936-05-18,91,5983
1936,1936-05-19,78,5984
1936,1936-05-20,63,5985
1936,1936-05-21,65,5986
1936,1936-05-22,58,5987
1936,1936-05-23,85,5988
1936,1936-05-24,91,5989
1936,1936-05-25,79,5990
1936,1936-05-26,71,5991
1936,1936-05-27,71,5992
1936,1936-05-28,64,5993
1936,1936-05-29,70,5994
1936,1936-05-30,67,5995
1936,1936-05-31,72,5996
1936,1936-06-01,83,5997
1936,1936-06-02,84,5998
1936,1936-06-03,83,5999
1936,1936-06-04,80,6000
1936,1936-06-05,74,6001
1936,1936-06-06,74,6002
1936,1936-06-07,74,6003
1936,1936-06-08,67,6004
1936,1936-06-09,67,6005
1936,1936-06-10,69,6006
1936,1936-06-11,78,6007
1936,1936-06-12,72,6008
1936,1936-06-13,61,6009
1936,1936-06-14,59,6010
1936,1936-06-15,62,6011
1936,1936-06-16,76,6012
1936,1936-06-17,79,6013
1936,1936-06-18,74,6014
1936,1936-06-19,76,6015
1936,1936-06-20,80,6016
1936,1936-06-21,84,6017
1936,1936-06-22,74,6018
1936,1936-06-23,70,6019
1936,1936-06-24,65,6020
1936,1936-06-25,81,6021
1936,1936-06-26,85,6022
1936,1936-06-27,73,6023
1936,1936-06-28,78,6024
1936,1936-06-29,71,6025
1936,1936-06-30,76,6026
1936,1936-07-01,80,6027
1936,1936-07-02,76,6028
1936,1936-07-03,74,6029
1936,1936-07-04,85,6030
1936,1936-07-05,80,6031
1936,1936-07-06,71,6032
1936,1936-07-07,89,6033
1936,1936-07-08,98,6034
1936,1936-07-09,83,6035
1936,1936-07-10,88,6036
1936,1936-07-11,71,6037
1936,1936-07-12,74,6038
1936,1936-07-13,80,6039
1936,1936-07-14,94,6040
1936,1936-07-15,79,6041
1936,1936-07-16,79,6042
1936,1936-07-17,80,6043
1936,1936-07-18,74,6044
1936,1936-07-19,74,6045
1936,1936-07-20,74,6046
1936,1936-07-21,68,6047
1936,1936-07-22,72,6048
1936,1936-07-23,81,6049
1936,1936-07-24,77,6050
1936,1936-07-25,80,6051
1936,1936-07-26,79,6052
1936,1936-07-27,83,6053
1936,1936-07-28,92,6054
1936,1936-07-29,88,6055
1936,1936-07-30,78,6056
1936,1936-07-31,80,6057
1936,1936-08-01,83,6058
1936,1936-08-02,92,6059
1936,1936-08-03,87,6060
1936,1936-08-04,92,6061
1936,1936-08-05,74,6062
1936,1936-08-06,63,6063
1936,1936-08-07,72,6064
1936,1936-08-08,78,6065
1936,1936-08-09,74,6066
1936,1936-08-10,85,6067
1936,1936-08-11,81,6068
1936,1936-08-12,77,6069
1936,1936-08-13,92,6070
1936,1936-08-14,79,6071
1936,1936-08-15,85,6072
1936,1936-08-16,94,6073
1936,1936-08-17,89,6074
1936,1936-08-18,71,6075
1936,1936-08-19,83,6076
1936,1936-08-20,74,6077
1936,1936-08-21,71,6078
1936,1936-08-22,59,6079
1936,1936-08-23,82,6080
1936,1936-08-24,86,6081
1936,1936-08-25,81,6082
1936,1936-08-26,69,6083
1936,1936-08-27,71,6084
1936,1936-08-28,69,6085
1936,1936-08-29,63,6086
1936,1936-08-30,68,6087
1936,1936-08-31,75,6088
1936,1936-09-01,72,6089
1936,1936-09-02,69,6090
1936,1936-09-03,73,6091
1936,1936-09-04,69,6092
1936,1936-09-05,64,6093
1936,1936-09-06,77,6094
1936,1936-09-07,80,6095
1936,1936-09-08,90,6096
1936,1936-09-09,73,6097
1936,1936-09-10,69,6098
1936,1936-09-11,70,6099
1936,1936-09-12,80,6100
1936,1936-09-13,70,6101
1936,1936-09-14,62,6102
1936,1936-09-15,62,6103
1936,1936-09-16,78,6104
1936,1936-09-17,75,6105
1936,1936-09-18,62,6106
1936,1936-09-19,72,6107
1936,1936-09-20,66,6108
1936,1936-09-21,65,6109
1936,1936-09-22,75,6110
1936,1936-09-23,77,6111
1936,1936-09-24,73,6112
1936,1936-09-25,63,6113
1936,1936-09-26,59,6114
1936,1936-09-27,71,6115
1936,1936-09-28,73,6116
1936,1936-09-29,54,6117
1936,1936-09-30,56,6118
1936,1936-10-01,56,6119
1936,1936-10-02,65,6120
1936,1936-10-03,64,6121
1936,1936-10-04,61,6122
1936,1936-10-05,72,6123
1936,1936-10-06,66,6124
1936,1936-10-07,70,6125
1936,1936-10-08,77,6126
1936,1936-10-09,69,6127
1936,1936-10-10,71,6128
1936,1936-10-11,74,6129
1936,1936-10-12,63,6130
1936,1936-10-13,48,6131
1936,1936-10-14,53,6132
1936,1936-10-15,66,6133
1936,1936-10-16,72,6134
1936,1936-10-17,65,6135
1936,1936-10-18,62,6136
1936,1936-10-19,59,6137
1936,1936-10-20,76,6138
1936,1936-10-21,79,6139
1936,1936-10-22,75,6140
1936,1936-10-23,63,6141
1936,1936-10-24,52,6142
1936,1936-10-25,56,6143
1936,1936-10-26,59,6144
1936,1936-10-27,41,6145
1936,1936-10-28,50,6146
1936,1936-10-29,56,6147
1936,1936-10-30,56,6148
1936,1936-10-31,51,6149
1936,1936-11-01,65,6150
1936,1936-11-02,63,6151
1936,1936-11-03,75,6152
1936,1936-11-04,66,6153
1936,1936-11-05,52,6154
1936,1936-11-06,46,6155
1936,1936-11-07,46,6156
1936,1936-11-08,54,6157
1936,1936-11-09,50,6158
1936,1936-11-10,51,6159
1936,1936-11-11,45,6160
1936,1936-11-12,54,6161
1936,1936-11-13,51,6162
1936,1936-11-14,55,6163
1936,1936-11-15,54,6164
1936,1936-11-16,41,6165
1936,1936-11-17,47,6166
1936,1936-11-18,48,6167
1936,1936-11-19,33,6168
1936,1936-11-20,42,6169
1936,1936-11-21,62,6170
1936,1936-11-22,46,6171
1936,1936-11-23,35,6172
1936,1936-11-24,29,6173
1936,1936-11-25,42,6174
1936,1936-11-26,41,6175
1936,1936-11-27,30,6176
1936,1936-11-28,33,6177
1936,1936-11-29,40,6178
1936,1936-11-30,28,6179
1936,1936-12-01,26,6180
1936,1936-12-02,45,6181
1936,1936-12-03,47,6182
1936,1936-12-04,37,6183
1936,1936-12-05,38,6184
1936,1936-12-06,53,6185
1936,1936-12-07,54,6186
1936,1936-12-08,31,6187
1936,1936-12-09,33,6188
1936,1936-12-10,45,6189
1936,1936-12-11,44,6190
1936,1936-12-12,44,6191
1936,1936-12-13,35,6192
1936,1936-12-14,39,6193
1936,1936-12-15,49,6194
1936,1936-12-16,45,6195
1936,1936-12-17,51,6196
1936,1936-12-18,31,6197
1936,1936-12-19,40,6198
1936,1936-12-20,55,6199
1936,1936-12-21,42,6200
1936,1936-12-22,33,6201
1936,1936-12-23,30,6202
1936,1936-12-24,50,6203
1936,1936-12-25,46,6204
1936,1936-12-26,39,6205
1936,1936-12-27,56,6206
1936,1936-12-28,58,6207
1936,1936-12-29,33,6208
1936,1936-12-30,41,6209
1936,1936-12-31,59,6210
1937,1937-01-01,53,6211
1937,1937-01-02,41,6212
1937,1937-01-03,56,6213
1937,1937-01-04,41,6214
1937,1937-01-05,46,6215
1937,1937-01-06,38,6216
1937,1937-01-07,44,6217
1937,1937-01-08,53,6218
1937,1937-01-09,64,6219
1937,1937-01-10,48,6220
1937,1937-01-11,34,6221
1937,1937-01-12,42,6222
1937,1937-01-13,46,6223
1937,1937-01-14,59,6224
1937,1937-01-15,63,6225
1937,1937-01-16,41,6226
1937,1937-01-17,46,6227
1937,1937-01-18,59,6228
1937,1937-01-19,52,6229
1937,1937-01-20,32,6230
1937,1937-01-21,50,6231
1937,1937-01-22,48,6232
1937,1937-01-23,38,6233
1937,1937-01-24,37,6234
1937,1937-01-25,53,6235
1937,1937-01-26,41,6236
1937,1937-01-27,29,6237
1937,1937-01-28,32,6238
1937,1937-01-29,37,6239
1937,1937-01-30,37,6240
1937,1937-01-31,43,6241
1937,1937-02-01,39,6242
1937,1937-02-02,29,6243
1937,1937-02-03,34,6244
1937,1937-02-04,31,6245
1937,1937-02-05,33,6246
1937,1937-02-06,33,6247
1937,1937-02-07,38,6248
1937,1937-02-08,35,6249
1937,1937-02-09,51,6250
1937,1937-02-10,43,6251
1937,1937-02-11,29,6252
1937,1937-02-12,48,6253
1937,1937-02-13,56,6254
1937,1937-02-14,50,6255
1937,1937-02-15,39,6256
1937,1937-02-16,35,6257
1937,1937-02-17,38,6258
1937,1937-02-18,39,6259
1937,1937-02-19,45,6260
1937,1937-02-20,45,6261
1937,1937-02-21,45,6262
1937,1937-02-22,47,6263
1937,1937-02-23,42,6264
1937,1937-02-24,37,6265
1937,1937-02-25,42,6266
1937,1937-02-26,38,6267
1937,1937-02-27,39,6268
1937,1937-02-28,36,6269
1937,1937-03-01,45,6270
1937,1937-03-02,46,6271
1937,1937-03-03,40,6272
1937,1937-03-04,57,6273
1937,1937-03-05,43,6274
1937,1937-03-06,28,6275
1937,1937-03-07,35,6276
1937,1937-03-08,37,6277
1937,1937-03-09,42,6278
1937,1937-03-10,26,6279
1937,1937-03-11,37,6280
1937,1937-03-12,35,6281
1937,1937-03-13,31,6282
1937,1937-03-14,37,6283
1937,1937-03-15,37,6284
1937,1937-03-16,49,6285
1937,1937-03-17,38,6286
1937,1937-03-18,52,6287
1937,1937-03-19,51,6288
1937,1937-03-20,50,6289
1937,1937-03-21,44,6290
1937,1937-03-22,45,6291
1937,1937-03-23,43,6292
1937,1937-03-24,48,6293
1937,1937-03-25,37,6294
1937,1937-03-26,38,6295
1937,1937-03-27,44,6296
1937,1937-03-28,38,6297
1937,1937-03-29,50,6298
1937,1937-03-30,47,6299
1937,1937-03-31,42,6300
1937,1937-04-01,53,6301
1937,1937-04-02,43,6302
1937,1937-04-03,40,6303
1937,1937-04-04,44,6304
1937,1937-04-05,45,6305
1937,1937-04-06,57,6306
1937,1937-04-07,53,6307
1937,1937-04-08,61,6308
1937,1937-04-09,45,6309
1937,1937-04-10,45,6310
1937,1937-04-11,51,6311
1937,1937-04-12,50,6312
1937,1937-04-13,64,6313
1937,1937-04-14,71,6314
1937,1937-04-15,67,6315
1937,1937-04-16,53,6316
1937,1937-04-17,46,6317
1937,1937-04-18,63,6318
1937,1937-04-19,60,6319
1937,1937-04-20,61,6320
1937,1937-04-21,52,6321
1937,1937-04-22,43,6322
1937,1937-04-23,42,6323
1937,1937-04-24,46,6324
1937,1937-04-25,56,6325
1937,1937-04-26,50,6326
1937,1937-04-27,50,6327
1937,1937-04-28,51,6328
1937,1937-04-29,51,6329
1937,1937-04-30,53,6330
1937,1937-05-01,62,6331
1937,1937-05-02,57,6332
1937,1937-05-03,77,6333
1937,1937-05-04,85,6334
1937,1937-05-05,77,6335
1937,1937-05-06,68,6336
1937,1937-05-07,60,6337
1937,1937-05-08,48,6338
1937,1937-05-09,62,6339
1937,1937-05-10,63,6340
1937,1937-05-11,69,6341
1937,1937-05-12,77,6342
1937,1937-05-13,72,6343
1937,1937-05-14,67,6344
1937,1937-05-15,63,6345
1937,1937-05-16,60,6346
1937,1937-05-17,64,6347
1937,1937-05-18,66,6348
1937,1937-05-19,56,6349
1937,1937-05-20,59,6350
1937,1937-05-21,75,6351
1937,1937-05-22,69,6352
1937,1937-05-23,62,6353
1937,1937-05-24,75,6354
1937,1937-05-25,75,6355
1937,1937-05-26,72,6356
1937,1937-05-27,65,6357
1937,1937-05-28,59,6358
1937,1937-05-29,70,6359
1937,1937-05-30,84,6360
1937,1937-05-31,93,6361
1937,1937-06-01,95,6362
1937,1937-06-02,76,6363
1937,1937-06-03,66,6364
1937,1937-06-04,73,6365
1937,1937-06-05,78,6366
1937,1937-06-06,74,6367
1937,1937-06-07,75,6368
1937,1937-06-08,73,6369
1937,1937-06-09,86,6370
1937,1937-06-10,77,6371
1937,1937-06-11,71,6372
1937,1937-06-12,83,6373
1937,1937-06-13,83,6374
1937,1937-06-14,76,6375
1937,1937-06-15,78,6376
1937,1937-06-16,73,6377
1937,1937-06-17,69,6378
1937,1937-06-18,81,6379
1937,1937-06-19,62,6380
1937,1937-06-20,66,6381
1937,1937-06-21,69,6382
1937,1937-06-22,73,6383
1937,1937-06-23,75,6384
1937,1937-06-24,75,6385
1937,1937-06-25,80,6386
1937,1937-06-26,62,6387
1937,1937-06-27,69,6388
1937,1937-06-28,65,6389
1937,1937-06-29,71,6390
1937,1937-06-30,72,6391
1937,1937-07-01,77,6392
1937,1937-07-02,79,6393
1937,1937-07-03,76,6394
1937,1937-07-04,74,6395
1937,1937-07-05,88,6396
1937,1937-07-06,88,6397
1937,1937-07-07,93,6398
1937,1937-07-08,99,6399
1937,1937-07-09,88,6400
1937,1937-07-10,90,6401
1937,1937-07-11,80,6402
1937,1937-07-12,68,6403
1937,1937-07-13,68,6404
1937,1937-07-14,78,6405
1937,1937-07-15,71,6406
1937,1937-07-16,92,6407
1937,1937-07-17,91,6408
1937,1937-07-18,83,6409
1937,1937-07-19,77,6410
1937,1937-07-20,77,6411
1937,1937-07-21,75,6412
1937,1937-07-22,76,6413
1937,1937-07-23,86,6414
1937,1937-07-24,93,6415
1937,1937-07-25,88,6416
1937,1937-07-26,84,6417
1937,1937-07-27,82,6418
1937,1937-07-28,77,6419
1937,1937-07-29,80,6420
1937,1937-07-30,76,6421
1937,1937-07-31,79,6422
1937,1937-08-01,73,6423
1937,1937-08-02,78,6424
1937,1937-08-03,83,6425
1937,1937-08-04,90,6426
1937,1937-08-05,88,6427
1937,1937-08-06,91,6428
1937,1937-08-07,84,6429
1937,1937-08-08,88,6430
1937,1937-08-09,79,6431
1937,1937-08-10,87,6432
1937,1937-08-11,86,6433
1937,1937-08-12,84,6434
1937,1937-08-13,87,6435
1937,1937-08-14,80,6436
1937,1937-08-15,83,6437
1937,1937-08-16,93,6438
1937,1937-08-17,94,6439
1937,1937-08-18,86,6440
1937,1937-08-19,80,6441
1937,1937-08-20,98,6442
1937,1937-08-21,95,6443
1937,1937-08-22,76,6444
1937,1937-08-23,62,6445
1937,1937-08-24,69,6446
1937,1937-08-25,77,6447
1937,1937-08-26,76,6448
1937,1937-08-27,72,6449
1937,1937-08-28,82,6450
1937,1937-08-29,79,6451
1937,1937-08-30,84,6452
1937,1937-08-31,84,6453
1937,1937-09-01,85,6454
1937,1937-09-02,85,6455
1937,1937-09-03,93,6456
1937,1937-09-04,93,6457
1937,1937-09-05,65,6458
1937,1937-09-06,65,6459
1937,1937-09-07,75,6460
1937,1937-09-08,77,6461
1937,1937-09-09,68,6462
1937,1937-09-10,73,6463
1937,1937-09-11,66,6464
1937,1937-09-12,74,6465
1937,1937-09-13,63,6466
1937,1937-09-14,65,6467
1937,1937-09-15,72,6468
1937,1937-09-16,77,6469
1937,1937-09-17,69,6470
1937,1937-09-18,63,6471
1937,1937-09-19,62,6472
1937,1937-09-20,61,6473
1937,1937-09-21,68,6474
1937,1937-09-22,64,6475
1937,1937-09-23,74,6476
1937,1937-09-24,73,6477
1937,1937-09-25,69,6478
1937,1937-09-26,81,6479
1937,1937-09-27,62,6480
1937,1937-09-28,55,6481
1937,1937-09-29,57,6482
1937,1937-09-30,64,6483
1937,1937-10-01,69,6484
1937,1937-10-02,65,6485
1937,1937-10-03,58,6486
1937,1937-10-04,59,6487
1937,1937-10-05,74,6488
1937,1937-10-06,71,6489
1937,1937-10-07,72,6490
1937,1937-10-08,56,6491
1937,1937-10-09,54,6492
1937,1937-10-10,52,6493
1937,1937-10-11,50,6494
1937,1937-10-12,66,6495
1937,1937-10-13,56,6496
1937,1937-10-14,51,6497
1937,1937-10-15,50,6498
1937,1937-10-16,51,6499
1937,1937-10-17,53,6500
1937,1937-10-18,60,6501
1937,1937-10-19,66,6502
1937,1937-10-20,71,6503
1937,1937-10-21,64,6504
1937,1937-10-22,69,6505
1937,1937-10-23,66,6506
1937,1937-10-24,59,6507
1937,1937-10-25,57,6508
1937,1937-10-26,62,6509
1937,1937-10-27,55,6510
1937,1937-10-28,55,6511
1937,1937-10-29,59,6512
1937,1937-10-30,67,6513
1937,1937-10-31,52,6514
1937,1937-11-01,52,6515
1937,1937-11-02,61,6516
1937,1937-11-03,54,6517
1937,1937-11-04,48,6518
1937,1937-11-05,54,6519
1937,1937-11-06,54,6520
1937,1937-11-07,59,6521
1937,1937-11-08,64,6522
1937,1937-11-09,66,6523
1937,1937-11-10,56,6524
1937,1937-11-11,41,6525
1937,1937-11-12,47,6526
1937,1937-11-13,56,6527
1937,1937-11-14,58,6528
1937,1937-11-15,55,6529
1937,1937-11-16,50,6530
1937,1937-11-17,49,6531
1937,1937-11-18,49,6532
1937,1937-11-19,43,6533
1937,1937-11-20,37,6534
1937,1937-11-21,35,6535
1937,1937-11-22,32,6536
1937,1937-11-23,41,6537
1937,1937-11-24,41,6538
1937,1937-11-25,52,6539
1937,1937-11-26,54,6540
1937,1937-11-27,58,6541
1937,1937-11-28,62,6542
1937,1937-11-29,60,6543
1937,1937-11-30,48,6544
1937,1937-12-01,44,6545
1937,1937-12-02,37,6546
1937,1937-12-03,34,6547
1937,1937-12-04,37,6548
1937,1937-12-05,38,6549
1937,1937-12-06,47,6550
1937,1937-12-07,50,6551
1937,1937-12-08,34,6552
